Date;Collectivité;Instance;Numero delib;Titre délib;Rapporteur;ID élu;Elu;FONCTION;Theme déport;DELIB_URL;Observations
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0234;Administration générale - Télécommunication - Société anonyme d'économie mixte Rennes Cité Média (RCM) - Contrat pluriannuel d'objectifs et de moyens - Renouvellement;HERVE Marc;7292-3728;SEMERIL Sébastien;9è adjoint délégué à la Communication et à l'événementiel;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/e5b56f2036352f813e202b28fe9f872adfbf062345524c99a22505fcac85952a.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-09-19;Ville de Rennes;Conseil Municipal;2022_0243;Interventions sociales et santé – Actions sociales et accompagnement des publics – Subvention d'équipement attribuée à Archipel Habitat / Office Public de l'Habitat de Rennes Métropole pour l'implantation d'une ludothèque et d'un Espace d'Accueil du Jeune Enfant à Maurepas - Convention;TRAVERS David;7338-3728;PUIL Honoré;Conseiller municipal;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/c006e46b28fda906df0f169f2f298cda80ea567f2c293e39577987734be95aa8.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-09-19;Ville de Rennes;Conseil Municipal;2022_0247;Enseignement, formation – Activités éducatives périscolaires – Provision associations ateliers périscolaires – Deuxième attributions de subventions 2022 – Versement du solde année scolaire 2021/2022;ROUGIER Gaelle;17234-3728;LEMEILLEUR Claire;Conseillère municipale déléguée au Patrimoine;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/9874e50b0f65331da95999903ad87ea019f5a4a275d7ea70a9c28a399347a193.pdf;Motif personnel
2022-09-19;Ville de Rennes;Conseil Municipal;2022_0247;Enseignement, formation – Activités éducatives périscolaires – Provision associations ateliers périscolaires – Deuxième attributions de subventions 2022 – Versement du solde année scolaire 2021/2022;ROUGIER Gaelle;17228-3728;TONON Sélène;Conseillère municipale déléguée aux Musées, à la lecture publique et à la culture ludique;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/9874e50b0f65331da95999903ad87ea019f5a4a275d7ea70a9c28a399347a193.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-09-19;Ville de Rennes;Conseil Municipal;2022_0248;Enseignement, formation – Année scolaire 2022/2023 – Actions de sensibilisation – Provision fonds projets écoles – Première attribution de subventions 2022;ROUGIER Gaelle;7292-3728;SEMERIL Sébastien;9è adjoint délégué à la Communication et à l'événementiel;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/1113e894c794df6a78e572ede8cdbe96ed60a48697d618e38e09789618d3178d.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-09-19;Ville de Rennes;Conseil Municipal;2022_0248;Enseignement, formation – Année scolaire 2022/2023 – Actions de sensibilisation – Provision fonds projets écoles – Première attribution de subventions 2022;ROUGIER Gaelle;11097-3728;ZAMORD Priscilla;Conseillère municipale;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/1113e894c794df6a78e572ede8cdbe96ed60a48697d618e38e09789618d3178d.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-09-19;Ville de Rennes;Conseil Municipal;2022_0255;Interventions sociales et santé - Actions sociales et accompagnement des publics – Provision pour diverses actions sociales – Deuxième attribution de subventions 2022;TRAVERS David;13950-3728;BOUCHONNET Iris;16è adjointe déléguée à la Jeunesse, à la vie étudiante et à la politique des temps;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/acd424e685862529d76f7b337ac29bc5dae8db6ba69c38e72e09c3b371a52aa8.pdf;Motif personnel
2022-09-22;Ville de Rennes;Conseil Municipal;2022_0258;Interventions Sociales et Santé –Tranquillité publique, prévention de la délinquance –Conseil Local de Sécurité et de Prévention de la Délinquance (CLSPD) – Provision pour Conseil Local de Sécurité et de Prévention de la Délinquance et Provision Actions lieu dédié LVFF / Accès au Droit Aide aux victimes– Deuxièmes affectations de subventions 2022;BECHET Annick;7338-3728;PUIL Honoré;Conseiller municipal;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/7ec9a01a6fccfc9eccfffb65b4a1fbadeb31a8cfb0ebd23f90f88b28dd634ca4.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-09-19;Ville de Rennes;Conseil Municipal;2022_0265;Aménagement et services urbains, environnement – ZAC Baud-Chardonnet – Ilot U – Cession à Territoires Publics;GUILLOTIN Daniel;17223-3728;GANDON Carole;Conseillère municipale;Actes immobiliers;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-09-19;Ville de Rennes;Conseil Municipal;2022_0265;Aménagement et services urbains, environnement – ZAC Baud-Chardonnet – Ilot U – Cession à Territoires Publics;GUILLOTIN Daniel;7301-3728;HERVE Marc;1er adjoint délégué à l'Urbanisme;Actes immobiliers;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-09-19;Ville de Rennes;Conseil Municipal;2022_0266;Aménagement et services urbains, environnement - ZAC Beauregard Quincé – Fermes HN8 et HM59 – Acquisition auprès de Territoires et Développement – Modification;GUILLOTIN Daniel;17122-3728;HAKNI-ROBIN Béatrice;18è adjointe déléguée au Quartier Le Blosne;Actes immobiliers;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/0331d7c8fccd1c794dfd75ec0fe7989ba2b71f7d35c623b747dab734f737ca57.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-09-19;Ville de Rennes;Conseil Municipal;2022_0266;Aménagement et services urbains, environnement - ZAC Beauregard Quincé – Fermes HN8 et HM59 – Acquisition auprès de Territoires et Développement – Modification;GUILLOTIN Daniel;7301-3728;HERVE Marc;1er adjoint délégué à l'Urbanisme;Actes immobiliers;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/0331d7c8fccd1c794dfd75ec0fe7989ba2b71f7d35c623b747dab734f737ca57.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0028;Finances – Attributions des subventions au titre de l'année 2022;NOISETTE Nadège;17107-3728;TRAVERS David;3è adjoint délégué à la Solidarité;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/ea5a5c38d1e23c9e747ad4cdeed164f8f76948caa5a98b1261fcb480ba75367e.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0028;Finances – Attributions des subventions au titre de l'année 2022;NOISETTE Nadège;17126-3728;CHAPELLON Didier;7è adjoint délégué à la Biodiversité;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/ea5a5c38d1e23c9e747ad4cdeed164f8f76948caa5a98b1261fcb480ba75367e.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0028;Finances – Attributions des subventions au titre de l'année 2022;NOISETTE Nadège;7292-3728;SEMERIL Sébastien;9è adjoint délégué à la Communication et à l'événementiel;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/ea5a5c38d1e23c9e747ad4cdeed164f8f76948caa5a98b1261fcb480ba75367e.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0028;Finances – Attributions des subventions au titre de l'année 2022;NOISETTE Nadège;7287-3728;BOURCIER Frédéric;Conseiller municipal délégué aux Sports, délégué au Quartier La Pommeraie;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/ea5a5c38d1e23c9e747ad4cdeed164f8f76948caa5a98b1261fcb480ba75367e.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0028;Finances – Attributions des subventions au titre de l'année 2022;NOISETTE Nadège;17127-3728;FOUILLERE Christophe;21è adjoint délégué au vieillissement et au Quartier Villejean-Beauregard;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/ea5a5c38d1e23c9e747ad4cdeed164f8f76948caa5a98b1261fcb480ba75367e.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0028;Finances – Attributions des subventions au titre de l'année 2022;NOISETTE Nadège;17124-3728;PAPILLION Cécile;12è adjointe déléguée à l'Insertion et à l'emploi, déléguée au Quartier Jeanne d'Arc, Longs-Champs, Beaulieu;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/ea5a5c38d1e23c9e747ad4cdeed164f8f76948caa5a98b1261fcb480ba75367e.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0035;Enseignement, formation - Activités éducatives périscolaires - Année scolaire 2021-2022 - Ateliers périscolaires - Versement d'un acompte - Provision associations ateliers – Première attribution de subventions 2022;ROUGIER Gaëlle;13950-3728;BOUCHONNET Iris;16è adjointe déléguée à la Jeunesse, à la vie étudiante et à la politique des temps;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/2588dc16088f7297f371ea6a0ee95dbeee5a963fa61fa4c2d69c4189db1ce6b9.pdf;Motif personnel
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0035;Enseignement, formation - Activités éducatives périscolaires - Année scolaire 2021-2022 - Ateliers périscolaires - Versement d'un acompte - Provision associations ateliers – Première attribution de subventions 2022;ROUGIER Gaëlle;9760-3728;LAHAIS Tristan;Conseiller municipal;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/2588dc16088f7297f371ea6a0ee95dbeee5a963fa61fa4c2d69c4189db1ce6b9.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire (Confucius)
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0035;Enseignement, formation - Activités éducatives périscolaires - Année scolaire 2021-2022 - Ateliers périscolaires - Versement d'un acompte - Provision associations ateliers – Première attribution de subventions 2022;ROUGIER Gaëlle;9725-3728;MARIE Anabel;Conseillère municipale déléguée à l'Europe;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/2588dc16088f7297f371ea6a0ee95dbeee5a963fa61fa4c2d69c4189db1ce6b9.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire ( Confucius)
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0035;Enseignement, formation - Activités éducatives périscolaires - Année scolaire 2021-2022 - Ateliers périscolaires - Versement d'un acompte - Provision associations ateliers – Première attribution de subventions 2022;ROUGIER Gaëlle;17122-3728;HAKNI-ROBIN Béatrice;18è adjointe déléguée au Quartier Le Blosne;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/2588dc16088f7297f371ea6a0ee95dbeee5a963fa61fa4c2d69c4189db1ce6b9.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire (Triangle)
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0037;Culture - Cinémas et autres salles de spectacles - SAEML Théâtre National de Bretagne (TNB) - EPCC École Européenne Supérieure d'Art de Bretagne (EESAB) - Subvention d'équipement - Convention;SEMERIL Sébastien;9727-3728;PHALIPPOU Catherine;Conseillère municipale déléguée à l'Éducation artistique et à la médiation culturelle;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/b1ae2116387d839a636848f1309d1c1b7a75388052e523b9d10ed7544878055c.pdf;Représentant de VDR ou RM auprès de l'organisme bénéficiaire (EESAB)
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0037;Culture - Cinémas et autres salles de spectacles - SAEML Théâtre National de Bretagne (TNB) - EPCC École Européenne Supérieure d'Art de Bretagne (EESAB) - Subvention d'équipement - Convention;SEMERIL Sébastien;17121-3728;ANDRO Rozenn;6è adjointe déléguée à la Vie associative;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/b1ae2116387d839a636848f1309d1c1b7a75388052e523b9d10ed7544878055c.pdf;Représentant de VDR ou RM auprès de l'organisme bénéficiaire (TNB)
2022-01-17;Ville de Rennes;Conseil Municipal;2022_0028;Administration générale - Société Publique Locale d'Aménagement Territoires Publics - Augmentation de capital;NOISETTE Nadège;17122-3728;HAKNI-ROBIN Béatrice;18è adjointe déléguée au Quartier Le Blosne;Relations avec les entreprises publiques locales;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/ea5a5c38d1e23c9e747ad4cdeed164f8f76948caa5a98b1261fcb480ba75367e.pdf;Augmentation en capital
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0164;Culture - Expression musicale, lyrique et chorégraphique – Opéra - Convention de mandat de billetterie avec Destination Rennes;CAREIL Benoît;7318-3728;LE BOUGEANT Didier;13è adjoint délégué aux Commerces et à l'artisanat, délégué au Quartier Centre;Convention de mandat avec une SPL;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/2153daa4c16304a41e3d9f6292c62cd8ec3012f8cc83f63177be6a2cc81c63e0.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0165;Culture - Action culturelle - Association Triangle - Convention d'objectifs triennale et pluripartite - Renouvellement - Convention financière;CAREIL Benoît;17122-3728;HAKNI-ROBIN Béatrice;18è adjointe déléguée au Quartier Le Blosne;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/593be34e8c9780e618be340bfb6bc8ef779ad3d1fe3188659dcf5ac9080b955c.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
